Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Collection
SK0000261-UK,Explore Scientific Deep Sky 26MP Astro Camera - Colour,"<div class=""details-tabs"">
<div class=""tab-content"">
<div id=""description"" class=""tab-pane active tabCollapse show"">
<div class=""row"">
<div class=""col-12 col-sm-6 col-xl-8"">This extremely high-resolution deep sky camera from Explore Scientific comes with a large SONY EXMOR IMX-571 APS-C CMOS sensor and active cooling. The extremely high sensitivity is achieved thanks to the SONY back illumination technology. Thanks to the fast USB 3.0 computer interface, all image data is transferred within seconds, reducing the need for high buffering or delay times.<br><br>Simply connect the camera to your telescope via female T2 thread (M42, 0.75mm) or via the supplied 2"" (50.8 mm) plug-in adapter and then install the drivers as required and you're ready to go.<br><br>The included EXPLORE Capture professional software not only offers the necessary basic functions for image and video recording, but also includes many special functions for image post-processing and camera setup. Features such as live image display, exposure settings, white balance, dark image print, stacking, timelapse shooting and much more can be individually configured.<br><br>This Explore Scientific Deep Sky Astro camera has a highly sensitive and very low-noise SONY EXMOR IMX-571 APS-C CMOS sensor, which can be additionally cooled down to 40°C below ambient temperature by the two-stage thermoelectric cooling. This guarantees far less noise and fewer hot pixels in your shots compared to normal DSLR cameras. As a result, your images are not only much sharper and detailed, but simply containmore usable image information for post processing. Due to the controlled setting of the desired camera temperature, <br>dark frames can be created at any time after the imaging session. The large-format CMOS sensor with a diagonal of 28.3mm also allows a wider image FOV and greatly simplifies the setting and centering of objects.<br><br>The backlit EXMOR CMOS sensor increases quantum efficiency up to 80% at 533nm, which means an extremely high luminous efficiancy and therefore particularly bright and high-contrast photos.<br><br>The camera also has a built-in USB hub on the back with 2 x USB 2.0 ports. This allows you to Connect additional accessories such as an autoguider camera or auto-focusser etc. via short USB cable and thus reduce the risk of Cable clutter and cable breaks.<br><br>A sturdy hard case is also included for the camera.<br><br><em>Field of view for different focal lengths in arc minutes and degrees:</em><br>
<ul>
<li>400mm - 201 ́ x 135 ́ (3.4 x 2.3 degrees)</li>
<li>500mm - 161 ́ x 108 ́ (2.7 x 1.8 degrees)</li>
<li>600mm - 134 ́ x 90 ́ (2.2 x 1.5 degrees)</li>
<li>700mm - 115 ́ x 77 ́ (1.9 x 1.3 degrees)</li>
<li>800mm - 100 ́ x 67 ́ (1.7 x 1.1 degrees)</li>
<li>900mm - 89 ́ x 60 ́ (1.5 x 1.0 degrees)</li>
<li>1000mm - 80 ́ x 54 ́ (1.3 x 0.9 degrees)</li>
<li>1250mm - 64 ́ x 43 ́ (1.1 x 0.7 degrees)</li>
<li>1500mm - 53 ́ x 36 ́ (0.9 x 0.6 degrees)</li>
<li>1750mm - 46 ́ x 31 ́ (0.8 x 0.5 degrees)</li>
<li>2000mm - 40 ́ x 27 ́ (0.7 x 0.45 degrees)</li>
</ul>
<strong>Camera Specification:</strong><br>
<ul>
<li>Camera Type: ASTRO Color Camera 26.0MP ATR3CMOS26000KPA</li>
<li>Data output: single images and video</li>
<li>Image Sensor: SONY EXMOR IMX-571 CMOS Color Sensor</li>
<li>Adjustable resolution: 6224x4168 / 3104x2084 / 2064x1386</li>
<li>Adjustable Binning: 1x1/2x2/3x3</li>
<li>Frame Rate Per Second (FBS): 6.8 / 28 / 63</li>
<li>Physical sensor size in pixels: 6224 x 4168</li>
<li>Megapixels: 26MP</li>
<li>Sensor size: 23.48 x 15.67mm (APS-C format)</li>
<li>Screen diagonal: 28.3mm</li>
<li>Pixel size: 3.76 μm x 3.76μm</li>
<li>Bit depth: 8 bit / 16 bit</li>
<li>Flange distance: 17.5mm</li>
<li>Closure Type: Rolling Shutter</li>
<li>Internal camera memory: 512 MB DDR 3 RAM</li>
<li>Thermoelectric cooling with fan: Yes, up to 40°C below ambient</li>
<li>Adjustable exposure times: 150μs to 60min</li>
<li>Operating temperature: -10 to +50°C (30-80% RH)</li>
<li>Cable length USB 3.0: 150cm</li>
<li>DC cable length power supply: 200cm</li>
<li>CNC machined housing made of aluminum</li>
<li>Camera diameter: 80mm; length: 102mm</li>
<li>Camera weight: 0.53kg</li>
<li>Camera connector diameter: 2.0 inches (50.8mm)</li>
<li>Camera connection thread: T2 (M42x0.75mm)</li>
<li>Filter thread: Yes, 2.0 inch in receptacle</li>
<li>Camera connection to PC: USB 3.0</li>
<li>Built-in USB hub with 2 x USB 2.0 ports</li>
<li>Power supply: Power supply 12 volts 3.0 amps included</li>
<li>Software: EXPLORE Capture included</li>
<li>Camera driver and ASCOM driver included</li>
<li>Operating System: WINDOWS 10 + 11</li>
<li>PC Requirements: CPU Intel Core2 2.8 Ghz or higher / 2 GB Ram / USB 3.0</li>
</ul>
<br><em>Whats included:</em><br>
<ol>
<li>Deep Sky Astro Camera 26MP</li>
<li>Plug-in adapter T2 thread to 2.0"" (50.8 mm)</li>
<li>USB 3.0 connection cable 150cm</li>
<li>Power supply 230V / 12V 3.0A</li>
<li>Dust cap for camera opening</li>
<li>Software CD</li>
<li>Hard Case</li>
<li>Operating instructions</li>
</ol>
</div>
<div class=""col-12 col-sm-6 col-xl-8"">
<ul></ul>
<div class=""col-12 col-sm-6 col-xl-8"">
<div class=""col-12 col-sm-6 col-xl-8""><span style=""color: #808080;""><strong>DOWNLOAD YOUR CAMERA SOFTWARE &amp; MANUAL HERE:</strong></span></div>
<div class=""col-12 col-sm-6 col-xl-8"">
<ol>
<li><span style=""color: #808080;"">Download the Astro Cam ASCOM &amp; Software Drivers <a href=""https://www.touptek-astro.com/downloads/?atfWidgetNav=box_win"" rel=""noopener"" target=""_blank"">here</a></span></li>
</ol>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",,, Astrophotography Cameras ,,TRUE,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_9.jpg?v=1670175504,1,,,,,,,,,,,,,,,,,,,,,, Astrophotography Cameras 
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_1.jpg?v=1670175504,2,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_2.jpg?v=1670175504,3,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera.jpg?v=1670175504,4,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_3.jpg?v=1670175504,5,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_4.jpg?v=1670175504,6,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_7.jpg?v=1670175504,7,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_5.jpg?v=1670175504,8,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_6.jpg?v=1670175501,9,,,,,,,,,,,,,,,,,,,,,,
SK0000261-UK,,,,,,,,,,,,,,,,,,,,169.99,1619.69,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/products/ExploreScientific26MPDeepSkyAstroCamera_8.jpg?v=1670175487,10,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,ZWO ASI 662MC - Colour,"<p><strong>The ZWO ASI662MC is a color USB 3.0 Astro Camera with passive Air-Cooling. </strong></p>
<p>This astro camera is equipped with a modern 1/2.8"" sensor with 1920*1080 pixels and provides an extremely smooth image without amplifier glow thanks to the modern Starvis-2 technology (back-illumination), making it ideal for the following applications:<br></p>
<ol>
<li>Detailed planetary and Lunar photography (as well as Solar photography with a suitable solar filter).</li>
<li>Photography of (small) brighter nebulae and star clusters with a max exposure time up to 2000 seconds.</li>
<li>Infrared photography to reduce the influence of seeing, thus sharper luminance channel</li>
<li>Autoguiding camera (autoguiding port is available)</li>
<li>EAA (electronically assisted astronomy) for planets, moon and sun</li>
</ol>
<strong>Lunar and planetary photography:</strong><br>Due to the fine 2.9 μm pixels, you achieve a very high resolution already from f/10, which makes the use of Barlow lenses and converter systems less necessary.<br><br><strong>EAA (electronically assisted astronomy):</strong><br>The high resolution, combined with a high frame rate of 108 fps at full resolution (RAW8 format), allows real-time observation of planets as well as details on the moon and sun. This makes it possible to observe together in a group on a computer screen for example.<br><br><strong>Use as autoguider:</strong><br>The ASI662MC is a lightweight with only 126 grams and offers the ST-4 autoguiding interface. A 2 meter long autoguiding cable is also included.<br><br><strong>AR-coated clear glass filter protects the sensor from dust:</strong><br>The clear glass filter prevents dust from getting to the sensor. It also lets UV and infrared through, so you can also do infrared photography with the camera. You have full control over what light hits the sensor with the right choice of contrast filters, nebula filters, IR pass filters, or UV/IR blocking filters.<br><br><strong>Air cooling - reduces sensor temperature:</strong><br>The sensor heats up during the exposures. The PCS dissipates heat from the sensor via a heat conducting pad. The sensor temperature is thus reduced by up to 15 degrees Celsius compared to cameras without PCS.<br><br><strong>Very high sensitivity for short exposure times:</strong><br>One advantage of the back-illuminated CMOS sensor is the lower readout noise and improved sensitivity. In particular, Sony uses STARVIS-2 technology in the IMX662 sensor, which provides excellent low-light visibility. You can achieve a very high light output in astro imaging and realize high image quality not only in visible light, but also in the near infrared range (to reduce seeing). In addition, the low readout noise and the high full-well capacity ensure a higher dynamic range.<br><br>The ASI662MC is not only ideal for Planetary and Lunar imaging, but can also be used as a live streaming camera or as an all-sky camera for observing or monitoring weather conditions.<br><br><strong>The HCG mode:</strong><br>The camera has a built-in HCG mode that can effectively reduce readout noise at high gain and maintain the same wide dynamic range that you would expect at low gain. When the gain is 150, the HCG mode will turn on automatically. This results in readout noise below 1.45 e- while the dynamic range can still reach almost 12.5 f-stops.<br><br><strong>Camera Specification:</strong><br>
<ul>
<li>Sensor: Sony 1/2.8"" CMOS IMX662AAQR-C color sensor</li>
<li>Resolution: 1920*1080 pixels, 2.07 megapixels</li>
<li>Pixel size: 2.9 μm</li>
<li>Sensor size: 5.568mm x 3.132mm</li>
<li>Diagonal: 6.45mm (1/2.8"")</li>
<li>Capture speed: up to 107.6 FPS at 10 bit</li>
<li>Exposure time: from 32 μs - 2000 s</li>
<li>ROI: Supported</li>
<li>ST4 autoguider port: Yes</li>
<li>Distance from T2 thread to sensor: 12.5mm</li>
<li>Shutter type: Rolling shutter</li>
<li>Protective window: AR coated, full IR transmission</li>
<li>Connection: USB3.0/USB2.0</li>
</ul>
<em>Whats included:</em><br>
<ol>
<li>ASI camera</li>
<li>Adapter T2 (M42x0.75) on 1.25"" 1.25""</li>
<li>Adapter T2 to CS mount (mounted) Wide field lens (mounted)</li>
<li>USB 3.0 cable ST4 cable</li>
<li>Quick Start Guide</li>
</ol>
<strong>Software Download:</strong><br>Drivers and programs for this camera can be downloaded from the following link - <a href=""https://www.zwoastro.com/downloads"" target=""_blank"" title=""ZWO ASI Astro Camera Downloads"" rel=""noopener noreferrer"">HERE</a>",,, Astrophotography Cameras ,,TRUE,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_3.jpg?v=1696397024,1,,,,,,,,,,,,,,,,,,,,,, Astrophotography Cameras 
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_4.jpg?v=1696397024,2,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_7.jpg?v=1696397024,3,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_5.jpg?v=1696397024,4,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_6.jpg?v=1696397024,5,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_1.jpg?v=1696397024,6,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_8.jpg?v=1696397010,7,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_9.jpg?v=1696397010,8,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_10.jpg?v=1696397009,9,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_11.jpg?v=1696397009,10,,,,,,,,,,,,,,,,,,,,,,
SK0000262-UK,,,,,,,,,,,,,,,,,,,,169.99,434.55,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI662MC_2.jpg?v=1696397138,11,,,,,,,,,,,,,,,,,,,,,,
SK0000263-UK,ZWO ASI 2600MC DUO - Colour,"<ul></ul>
<p><strong>The ASI2600MC Duo combines imaging and guiding sensors in one compact body. The main sensor is the Sony IMX571 sensor with a native 16-bit ADC, 14 stops dynamic range and 3.76 µm square pixels. The readout noise is as low as 1.0e and the full well capacity reaches an incredible level of 73ke. And on top of all this it has no amp glow!</strong></p>
<p>The guide sensor is the type 1/1.8 SC2210 with excellent NIR sensitivity. The sensor size is 7.68mm x 4.32mm. It has 4µm x 4µm pixels with an array of 1920 × 1080 and a full depth of 8780e. The stars on the corner of the guide images affected by reducers back focus distance might not appear very round however this is not due to the sensor tilt and it will not affect normal use.</p>
<p><strong>Two-in-one design:</strong><br>Thanks to the compact design, the ASI2600MC Duo only needs one USB cable for control. It reduces potential cabling issues and improves setup speeds. You don´t need a separate OAG and guiding camera.</p>
<p><em>The main sensor:</em><br>The main sensor which is the IMX571 features an APS-C format &amp; 26MP total pixels. The size of the sensor is 23.5mm in width x 15.7mm in height, and the diagonal is 28.3mm. The 3.76µm x 3.76µm small pixel size accommodates an impressive full depth of 50ke and with the new hardware technology, it can even be extended to 73ke.</p>
<p><em>Guide sensor:</em><br>The SC2210 sensor was taken from the ASI220MM Mini camera and features very high sensitivity. The QE peak value reaches 92% at 500nm and the readout noise is as low as 0.6e. As this is a new generation of guide sensor, it has achieved great results in guiding, proven by hundreds of astrophotographers worldwide.</p>
<p>The USB 3.0 cable operates both sensors (Main and Guide sensor). The guide sensor can then be selected in PHD2, for example, and the IMX571 sensor in the imaging software that you are using.</p>
<p><strong>Special Features:</strong></p>
<p><em>STARVIS technology:</em><br>ASI2600MC DUO is based on Sony's STARVIS technology. Sony's back-illuminated CMOS image sensor improves sensitivity and noise reduction - the key factors to enhancing image quality.</p>
<p><em>Native 16bit ADC:</em><br>This 16-bit ADC is not a CCD 16-bit ADC. It can really achieve a dynamic range output of 14 stops, which will significantly improve the image sharpness and contrast, and also create smoother and more natural color transitions.</p>
<p><em>FPS:</em><br>ASI2600MC Duo's max FPS in RAW 8 mode at full resolution is 15 fps, which is even quicker compared to ASI2600MC Pro.</p>
<p><em>Extended full well mode:</em><br>The full well capacity of ASI2600MC Duo is extended to 73ke, which is x1.46 more than ASI2600MC Pro.</p>
<p><em>USB 3.0 &amp; 512 MB DDR3 buffer:</em><br>With the use of the USB 3.0 cable and 512MB DDR3 buffer, ASI2600MC Duo provides a stable and secure data transmission that can effectively avoid frame-dropping issues during long exposures.</p>
<p><em>No amp-glow:</em><br>Traditional CMOS sensors produce a weak infrared light source during operation quite often seen in the corner of uncalibrated images. This is the tell-tale sign of amp glow. As the ASI2600MC Duo uses zero-amp glow circuitry so you won´t have to worry about amp glow even when using high gain, long exposure imaging.</p>
<p><em>QE (Quantum efficiency):</em><br>Based on ZWO's testing results, the QE peak value of ASI2600MC Duo is over 91%.</p>
<p><em>Two-stage TEC cooling:</em><br>Thanks to the two-stage TEC cooling, ASI2600MC Duo can lower the CMOS sensor temperature to more than 35 degrees Celsius below ambient temperature, which can greatly reduce dark current generation and sensor noise even during extended exposure times.</p>
<p><em>* The Delta T35 °C is tested at 30°C ambient temperature. It might reduce downwards when the cooling system is working for a long time. Also, as the ambient temperature falls, the Delta T would also decrease.</em></p>
<p><em>Dark current noise:</em><br>The dark current noise of the ASI2600MC Duo is extremely low. Even with moderate cooling, you get a very low-noise image.</p>
<p><em>Anti-Dew heater:</em><br>There is a polyimide heater completely fitting the protective window in the ASI2600MC Duo camera. It can help avoid any potential annoying dew or icing issues depending on the environment in which you capture images. The power of the heater is around 5W. You are free to turn it off anytime in your photography software if you want to save power.</p>
<p><strong>Important: external power supply required!</strong><br>This camera requires a 1 amp power supply even during uncooled operation, which can be a problem for USB ports on computers, because they are generally only rated for 900 mA (0.9 A). Stable operation of the camera is therefore only possible with an external 12V power supply.</p>
<p><em>Practical Storage advice: </em><br>Storage of cameras and accessories, especially in our latitudes, the nights are often very humid. This humidity condenses on your camera, eyepiece or filter when they come into the warm interior of your home after imaging. Cooled cameras are especially affected by this. Good storage is an important prevention mechanism against dew and also extends the life span of your equipment.</p>
<p>After use, put the camera immediately into its Protect Case and ideally add some silica gel. During storage, the silica gel will suck the moisture out of the camera. At the same time, the penetration of humid room air is prevented. Dry storage even allows the small dry tablets in cooled cameras to partially regenerate. Your camera or accessories are always ready for you in optimal condition. Silica Gel is available here:</p>
<p>The cameras are not airtight, so if the camera remains on the telescope, it is exposed to moisture. The small amount of desiccant in the camera can protect the sensor and the inside of the protective glass from moisture for the duration of the exposure, but not for days on end. Moisture problems can be the result. A simple trick is to stretch a plastic bag around the focuser to which the camera is attached so that no air can get in. Silica gel is placed in a small cloth bag inside the plastic bag. This will also create a ""dry climate zone"" for the camera on the telescope. This allows you to leave the camera on the telescope for a few days for an imaging session lasting several days.</p>
<p><strong>Guiding without ST-4 Port:</strong><br>This camera has no ST-4 autoguider port, so you have to connect the mount directly to the PC.</p>
<p><strong>Camera Spec:</strong><br></p>
<ul>
<li>Sensor: Sony IMX571 (back-illuminated CMOS color sensor)<br>
</li>
<li>Sensor size: 23.5mm x 15.7mm, diagonal 28.3mm<br>
</li>
<li>Pixel size: 3.76µm<br>
</li>
<li>Resolution: 26 megapixels<br>
</li>
<li>Pixel array: 6248 x 4176 pixels<br>
</li>
<li>Exposure Range: 32µs to 2000s<br>
</li>
<li>Frame rate: up to 15fps</li>
<li>ADC: 16 bit<br>
</li>
<li>Cooling: Powerful Peltier cooling - 35°C below ambient<br>
</li>
<li>Full well: 51ke -, up to 73ke - at extended full well mode<br>
</li>
<li>Readout noise: 1.0 to 3.3e<br>
</li>
<li>Sensitivity: Peak 91% QE<br>
</li>
<li>Zero amp glow design: Yes<br>
</li>
<li>Window type: IR cut<br>
</li>
<li>Anti-dew measures: Anti-dew heater, 5 W, can be turned off<br>
</li>
<li>Data interface: USB3.0 (USB2.0 compatible)<br>
</li>
<li>Power consumption: 12V, 3A (5.5/2.1mm, power supply not included)<br>
</li>
<li>Guide sensor type: SC2210<br>
</li>
<li>Dimensions: 7.68mm x 4.32mm<br>
</li>
<li>Pixe size: 4µm x 4µm<br>
</li>
<li>Resolution: 1920 × 1080 pixels<br>
</li>
<li>QE: 92% at 500nm<br>
</li>
<li>FWC: 8780e<br>
</li>
<li>Readout noise: 0.6e<br>
</li>
<li>Telescope connection: M54 x 0.75 female thread<br>
</li>
<li>Working distance from female thread to sensor: 17.5mm<br>
</li>
<li>Diameter: 90mm<br>
</li>
<li>Length: 97mm<br>
</li>
<li>Weight: 0.8kg</li>
</ul>
<p><em>Whats included:</em><br></p>
<ol>
<li>Camera<br>
</li>
<li>M54M-M54F adapter (16.5mm)<br>
</li>
<li>M54M-M54F adapter (21mm)<br>
</li>
<li>M54M-M48F adapter<br>
</li>
<li>Hexagon wrench<br>
</li>
<li>USB 3.0 cable (2m) x1<br>
</li>
<li>USB 3.0 cable (0.75m) x1<br>
</li>
<li>USB 2.0 cable (0.5m) x2<br>
</li>
<li>Camera bag<br>
</li>
<li>Quick guide</li>
</ol>
<p>Download the ASI 2600MC-P Manual <a href=""https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ASI2600MC-P_Manual.pdf?v=1632229077"" target=""_blank"">here</a></p>
<p>Download the latest Camera Driver from ZWO <a href=""https://astronomy-imaging-camera.com/software-drivers"" target=""_blank"">here</a></p>",,, Astrophotography Cameras ,,TRUE,,,,,,,,,,,,,169.99,2751.15,,,,https://cdn.shopify.com/s/files/1/0596/1924/6275/files/ZWO-ASI2600MC-DUO_9.jpg?v=1726405981,1,,,,,,,,,,,,,,,,,,,,,, Astrophotography Cameras 
